r_R,chord_initial,twist_initial_deg,a_initial,aprime_initial,alpha_initial_deg,phi_initial_deg,fnorm_initial,ftan_initial,chord_optimized,twist_optimized_deg,a_optimized,aprime_optimized,alpha_optimized_deg,phi_optimized_deg,fnorm_optimized,ftan_optimized
0.43250000000000005,2.7025,-5.944999999999992,0.23041056634522597,0.014013919444849136,6.427041774659492,12.372041774659484,1588.36547225424,332.65702158392975,2.8702183739178757,-4.192521829001675,0.2890009862415006,0.01619323051115264,7.239557557175714,11.432079386177389,1848.1647824385045,356.57403175858167
0.4375,2.6875,-5.874999999999994,0.22969940698716287,0.013656965861352961,6.375079752849628,12.250079752849622,1604.5360466560119,332.41382808415693,2.852190219170997,-4.112454473645624,0.2887448797768182,0.01580787235437082,7.200504291301749,11.312958764947373,1869.6128187167953,356.65319379743914
0.4425,2.6725000000000003,-5.8049999999999935,0.22903015572869612,0.013314326570527243,6.324969356502902,12.129969356502896,1620.756939761946,332.1672506611533,2.834149955846776,-4.032384436964981,0.2884839664783775,0.015435766353594525,7.164038079993266,11.196422516958247,1890.9937449484594,356.7074430839886
0.4475,2.6575,-5.734999999999993,0.22840121233201943,0.0129852412159702,6.276682472607821,12.011682472607815,1637.0326646061308,331.9186654124825,2.8160975839452123,-3.952312045624599,0.288249496220731,0.015076689257352206,7.1295002577811974,11.081812303405796,1912.3521651900192,356.7324856879384
0.4525,2.6425,-5.664999999999992,0.2278110687169856,0.012669000022373514,6.230190406051351,11.895190406051343,1653.3674520643597,331.6693127441821,2.798033103466306,-3.872237626289334,0.2880532982576265,0.014731014344850774,7.096700678254097,10.96893830454343,1933.78964018584,356.74824629328003
0.4575,2.6275000000000004,-5.594999999999993,0.22725830069155936,0.012364939664597703,6.1854640586740635,11.780464058674056,1669.765261915991,331.42030853004087,2.779956514410057,-3.7921615056240436,0.28789379096677326,0.01439805099122832,7.065612890123019,10.857774395747063,1955.3079198028072,356.7556501374758
0.4625,2.6125,-5.524999999999992,0.2267551996197386,0.01207277472913515,6.14227714372963,11.667277143729622,1686.310513577906,331.17627471850295,2.761867816776466,-3.712084010293581,0.2877694032098467,0.014077156673602221,7.036211713508933,10.748295723802514,1976.908783590133,356.75563457942405
0.4675,2.5975,-5.454999999999992,0.22630214185039157,0.011791848984195712,6.100571013880061,11.555571013880053,1703.0052446614798,330.9358999942564,2.743767010565532,-3.632005466962803,0.28768416217594506,0.013767401619128256,7.008330649300366,10.64033611626317,1998.5594261832325,356.73764558586083
0.47250000000000003,2.5825,-5.384999999999992,0.22588183970624326,0.011521305729123582,6.060561259366977,11.445561259366968,1719.7717200045386,330.69815112400045,2.7256540957772555,-3.551926202296564,0.2876256750145778,0.013468878542502626,6.982224770859615,10.534150973156178,2020.3286631662268,356.72499473856243
0.47750000000000004,2.5675,-5.314999999999992,0.22549920223815575,0.011260372832573045,6.022080956304961,11.337080956304954,1736.5819342648801,330.453329115734,2.707529072411636,-3.471846542959719,0.28759792542509444,0.013180729206046519,6.957729855111284,10.429576398071003,2042.1840288991048,356.7071941728493
0.48250000000000004,2.5525,-5.244999999999993,0.22514101034729067,0.011009105867772769,5.985375424906409,11.230375424906402,1753.4997833270975,330.22288654549243,2.689391940468674,-3.391766815617126,0.2875995055839041,0.012902458290065888,6.934821892882878,10.326588708500005,2064.126368783029,356.6849218411328
0.48750000000000004,2.5375,-5.174999999999992,0.2248121587314202,0.010766789734603896,5.950279378802248,11.12527937880224,1770.4974875341431,329.9971173883622,2.6712426999483703,-3.3116873469336374,0.28762909911946966,0.01263359707537844,6.913475779395223,10.22516312632886,2086.155915257875,356.6586786769256
0.4925,2.5225,-5.104999999999993,0.22451164655903513,0.010533001123444439,5.916763414415035,11.021763414415028,1787.5770981579747,329.77648350155727,2.653081350850724,-3.231608463574111,0.28768540625891414,0.012373705311801335,6.8936671490285315,10.125275612602643,2108.2727293512758,356.62893862366826
0.4975,2.5075000000000003,-5.034999999999993,0.22423849967342827,0.01030734196060113,5.8847988176068,10.919798817606793,1804.7405274279404,329.5614070368127,2.634907893175734,-3.1515304922034018,0.2877671540948664,0.012122368400710645,6.875372063536344,10.026902555739746,2130.476616520747,356.5961247734898
0.5025,2.4925000000000006,-4.964999999999994,0.2239917860881524,0.010089436871272473,5.854357182277432,10.819357182277425,1821.989456143601,329.35224288212294,2.616722326923402,-3.0714537594863645,0.28787309110263204,0.011879195659505501,6.858567094835279,9.930020854321643,2152.767141525584,356.5606178205308
0.5075000000000001,2.4775,-4.894999999999992,0.22377061004016235,0.009878931713506614,5.82541050897177,10.720410508971762,1839.3253513531863,329.1492878636046,2.598524652093727,-2.991378592087852,0.288001982552797,0.011643818698529195,6.843229384066968,9.83460797615482,2175.1436390205417,356.5227628017797
0.5125,2.4625000000000004,-4.824999999999994,0.2235741101970569,0.009675492086650419,5.7979312117424175,10.622931211742412,1856.7494638520027,328.9527830151346,2.58031486868671,-2.9113053166727263,0.2881526490612363,0.011415887945592666,6.82933569896764,9.740641015640366,2197.604956947074,356.4827914565553
0.5175000000000001,2.4475,-4.754999999999992,0.2234014535638605,0.009478802124788112,5.7718922156765124,10.526892215676504,1874.262848738245,328.76292308319086,2.56209297670235,-2.8312342599058358,0.2883239047071775,0.011195074137689392,6.816863855245609,9.648098115151445,2220.149825574923,356.44094293440344
0.5225,2.4325,-4.6849999999999925,0.22325182902105695,0.009288563399516095,5.747267057656342,10.432267057656334,1891.8663889126838,328.5798665494626,2.543858976140648,-2.751165748452042,0.2885145887707333,0.010981065389807353,6.8057919273048935,9.556957675756935,2242.776645371549,356.39739952968205
0.5275000000000001,2.4175,-4.614999999999991,0.2231244539567563,0.009104493469871609,5.724029714350225,10.339029714350216,1909.560751757599,328.4037241100267,2.5256128670016027,-2.671100108976196,0.2887235499599574,0.010773566653684346,6.79609857612548,9.467198685101677,2265.483571166011,356.3523162130599
0.5325,2.4025000000000003,-4.544999999999993,0.22301856863401337,0.008926324973377179,5.7021546895475215,10.247154689547514,1927.3464096352557,328.23456759338666,2.5073546492852152,-2.5910376681431564,0.28894964694100395,0.010572298503762432,6.787762996036207,9.378800664179364,2288.268495676626,356.30581817228534
0.5375000000000001,2.3875,-4.474999999999991,0.22293343443024585,0.00875380466158953,5.681617019678686,10.156617019678677,1945.2236411039269,328.0724324874233,2.489084322991485,-2.510978752617774,0.2891917446427179,0.010376996205041055,6.780764958994675,9.29174371161245,2311.129059994746,356.2580066550608
0.5425,2.3725000000000005,-4.404999999999993,0.222868332240388,0.0085866925096678,5.662392276534601,10.067392276534594,1963.1925318577175,327.9173202529754,2.4708018881204126,-2.43092368906491,0.28944872190132465,0.010187408404562791,6.7750846097879,9.20600829885281,2334.062594215237,356.20894329571996
0.5475000000000001,2.3575,-4.334999999999991,0.222822561031836,0.008424760893436212,5.644456567538614,9.979456567538605,1981.2529754036407,327.7692004403506,2.4525073446719965,-2.3508728041494145,0.2897194587951513,0.010003296740475703,6.770702713302544,9.121575517451959,2357.066184907732,356.15867336468887
0.5525,2.3425000000000002,-4.264999999999992,0.22279543654065675,0.008267793828079042,5.627786533879798,9.89278653387979,1999.404673487399,327.6280126232948,2.4342006926462396,-2.270826424536149,0.29000283692316575,0.009824434965963583,6.76760061131752,9.038427035853669,2380.136662586105,356.10722413990254
0.5575,2.3275000000000006,-4.194999999999992,0.22278629010007572,0.00811558626318883,5.612359346773101,9.807359346773094,2017.64713627671,327.49366816309447,2.415881932043139,-2.190784876889965,0.2902977423993022,0.009650608048587589,6.7657601250450226,8.956545001934987,2403.270572839775,356.0545983888734
0.5625,2.3125,-4.124999999999992,0.22279446921610996,0.007967943383721653,5.5981526709340566,9.723152670934049,2035.9796738376428,327.3660492443368,2.397551062862696,-2.1107484878757172,0.2906030628381857,0.009481611567523194,6.765163590262418,8.875912078138136,2426.464185243079,356.0007793109479
0.5675,2.2975000000000003,-4.054999999999992,0.22281932881878874,0.00782468022431237,5.5851448078776,9.640144807877592,2054.401436673975,327.2450227165452,2.37920808510491,-2.0307175841582623,0.29091768372645777,0.009317251175292666,6.765793904029726,8.796511488187988,2449.7135064236963,355.94573655508657
0.5725,2.2825,-3.9849999999999923,0.2228602441134393,0.0076856207193987825,5.5733144248709205,9.558314424870913,2072.911343875455,327.13041973877205,2.3608529987697815,-1.9506924924024556,0.2912462995531701,0.009157143909265818,6.767514774433246,8.718207266835702,2472.978381933628,355.87877510628886
0.5775,2.2675,-3.9149999999999925,0.22291659949902923,0.007550597476746962,5.562640745852901,9.477640745852893,2091.5081365053397,327.02205343419485,2.342485803857311,-1.8706735392731528,0.29157636843016455,0.00900150806644906,6.7705466415410545,8.641220180814207,2496.3248658021384,355.82083229195143
0.5825,2.2525000000000004,-3.8449999999999926,0.22299416177012946,0.007419288001249865,5.552985489970561,9.397985489970553,2110.1570110680527,326.9098120536988,2.3241065003674977,-1.7906610514352113,0.2919123868315727,0.008849979711395539,6.774757080309541,8.565418131744753,2519.713387177828,355.76148080315073
0.5875,2.2375000000000003,-3.774999999999993,0.22307974577677836,0.007291867073792209,5.544563119665524,9.319563119665517,2128.922221466468,326.81308709453134,2.305715088300342,-1.7106553555534825,0.29225322768053424,0.008702399151553719,6.780131040064418,8.490786395617901,2543.1388396941043,355.70063731126515
0.5925,2.2225,-3.704999999999993,0.2231789930266265,0.007168027069248954,5.537238000296309,9.242238000296302,2147.7693582882,326.72190965404786,2.287311567655843,-1.6306567782928238,0.29259775830834656,0.008558614199491844,6.786653970164281,8.417310748457105,2566.5958336648623,355.63820837551975
0.5975,2.2075000000000005,-3.634999999999993,0.22329133132290435,0.007047630420138183,5.530991246213977,9.16599124621397,2166.6963779349667,326.63601156647553,2.2688959384340017,-1.5506656463180912,0.2929448378969816,0.008418479826239406,6.794311848041891,8.344977494359982,2590.0787043643604,355.5740945955584
0.6025,2.1925,-3.5649999999999933,0.2234161985260502,0.006930546032844711,5.525804413076581,9.090804413076574,2185.7010366010836,326.5551061391415,2.250468200634818,-1.4706822862941393,0.2932933246663433,0.008281857550255777,6.803091016668996,8.273773302963136,2613.5814608964765,355.508177428298
0.6075,2.1775,-3.4949999999999912,0.22355304243971497,0.0068166489472479734,5.52165948388934,9.016659483889331,2204.7808881563615,326.4788886433701,2.232028354258292,-1.3907070248858242,0.29364206785789004,0.008148615325200503,6.812978325084858,8.203685349970682,2637.0978286815402,355.44033331173665
0.6125,2.1625,-3.4249999999999914,0.22370132079538602,0.006705820019363297,5.518538854442065,8.943538854442057,2223.9332817777104,326.40703669907424,2.213576399304423,-1.3107401887580026,0.2939899100580764,0.008018627131906235,6.823961064405923,8.134701253163925,2660.6212287557046,355.37042927140334
0.6174999999999999,2.1475000000000004,-3.3549999999999933,0.2238605013377306,0.006597945625377507,5.51642531816109,8.871425318161084,2243.155359318986,326.33921055344797,2.195112335773212,-1.2307821045755287,0.29433568717499625,0.00789177267114965,6.836026952612896,8.066809057188424,2684.1447718437194,355.2983228351441
